,ID,NAME,TYPE_ONE,TYPE_TWO,FAST_MOVE,FAST_MOVE_POWER,FAST_MOVE_TYPE,FAST_ENERGY_BOOST,FAST_MOVE_DURATION,CHARGE_MOVE,CHARGE_MOVE_POWER,CHARGED_MOVE_TYPE,CHARGE_MOVE_ENERGY_COST,CHARGE_MOVE_DURATION,DAMAGE WINDOW START
9108,0420,Cherubi,Grass,,Bullet Seed,8.0,Grass,14.0,1.1,Seed Bomb,55.0,Grass,33.0,2.1,1.2
9109,0420,Cherubi,Grass,,Tackle,5.0,Normal,5.0,0.5,Seed Bomb,55.0,Grass,33.0,2.1,1.2
9110,0420,Cherubi,Grass,,Tackle,5.0,Normal,5.0,0.5,Petal Blizzard,110.0,Grass,100.0,2.6,1.7
9111,0420,Cherubi,Grass,,Bullet Seed,8.0,Grass,14.0,1.1,Dazzling Gleam,100.0,Fairy,50.0,3.5,2.1
9125,0421,Cherrim Sunshine Form,Grass,,Bullet Seed,8.0,Grass,14.0,1.1,Dazzling Gleam,100.0,Fairy,50.0,3.5,2.1
9124,0421,Cherrim Sunshine Form,Grass,,Razor Leaf,13.0,Grass,7.0,1.0,Hyper Beam,150.0,Normal,100.0,3.8,3.3
9123,0421,Cherrim Sunshine Form,Grass,,Bullet Seed,8.0,Grass,14.0,1.1,Solar Beam,180.0,Grass,100.0,4.9,2.7
9122,0421,Cherrim Sunshine Form,Grass,,Razor Leaf,13.0,Grass,7.0,1.0,Weather Ball Fire,55.0,Fire,33.0,1.6,
9120,0421,Cherrim Sunshine Form,Grass,,Bullet Seed,8.0,Grass,14.0,1.1,Hyper Beam,150.0,Normal,100.0,3.8,3.3
9119,0421,Cherrim Sunshine Form,Grass,,Razor Leaf,13.0,Grass,7.0,1.0,Dazzling Gleam,100.0,Fairy,50.0,3.5,2.1
9121,0421,Cherrim Sunshine Form,Grass,,Bullet Seed,8.0,Grass,14.0,1.1,Weather Ball Fire,55.0,Fire,33.0,1.6,
9117,0421,Cherrim Sunshine Form,Grass,,Razor Leaf,13.0,Grass,7.0,1.0,Solar Beam,180.0,Grass,100.0,4.9,2.7
9116,0421,Cherrim Overcast Form,Grass,,Razor Leaf,13.0,Grass,7.0,1.0,Dazzling Gleam,100.0,Fairy,50.0,3.5,2.1
9115,0421,Cherrim Overcast Form,Grass,,Razor Leaf,13.0,Grass,7.0,1.0,Solar Beam,180.0,Grass,100.0,4.9,2.7
9114,0421,Cherrim Overcast Form,Grass,,Bullet Seed,8.0,Grass,14.0,1.1,Hyper Beam,150.0,Normal,100.0,3.8,3.3
9113,0421,Cherrim Overcast Form,Grass,,Bullet Seed,8.0,Grass,14.0,1.1,Dazzling Gleam,100.0,Fairy,50.0,3.5,2.1
9112,0421,Cherrim Overcast Form,Grass,,Razor Leaf,13.0,Grass,7.0,1.0,Hyper Beam,150.0,Normal,100.0,3.8,3.3
9118,0421,Cherrim Overcast Form,Grass,,Bullet Seed,8.0,Grass,14.0,1.1,Solar Beam,180.0,Grass,100.0,4.9,2.7
9207,0422,Shellos - West Sea,Water,,Hidden Power (Ghost),15.0,Ghost,15.0,1.5,Mud Bomb,55.0,Ground,33.0,2.3,1.7
9208,0422,Shellos - West Sea,Water,,Hidden Power (Bug),15.0,Bug,15.0,1.5,Mud Bomb,55.0,Ground,33.0,2.3,1.7
9209,0422,Shellos - West Sea,Water,,Mud Slap,18.0,Ground,12.0,1.4,Water Pulse,70.0,Water,50.0,3.2,2.2
9210,0422,Shellos - West Sea,Water,,Hidden Power (Water),15.0,Water,15.0,1.5,Water Pulse,70.0,Water,50.0,3.2,2.2
9211,0422,Shellos - West Sea,Water,,Hidden Power (Water),15.0,Water,15.0,1.5,Body Slam,50.0,Normal,33.0,1.9,1.2
9212,0422,Shellos - West Sea,Water,,Hidden Power (Fire),15.0,Fire,15.0,1.5,Body Slam,50.0,Normal,33.0,1.9,1.2
9215,0422,Shellos - West Sea,Water,,Hidden Power (Fighting),15.0,Fighting,15.0,1.5,Body Slam,50.0,Normal,33.0,1.9,1.2
9214,0422,Shellos - West Sea,Water,,Hidden Power (Electric),15.0,Electric,15.0,1.5,Body Slam,50.0,Normal,33.0,1.9,1.2
9216,0422,Shellos - West Sea,Water,,Hidden Power (Flying),15.0,Flying,15.0,1.5,Body Slam,50.0,Normal,33.0,1.9,1.2
9218,0422,Shellos - West Sea,Water,,Hidden Power (Dark),15.0,Dark,15.0,1.5,Water Pulse,70.0,Water,50.0,3.2,2.2
9219,0422,Shellos - West Sea,Water,,Hidden Power (Ground),15.0,Ground,15.0,1.5,Water Pulse,70.0,Water,50.0,3.2,2.2
9206,0422,Shellos - West Sea,Water,,Hidden Power (Dark),15.0,Dark,15.0,1.5,Mud Bomb,55.0,Ground,33.0,2.3,1.7
9213,0422,Shellos - West Sea,Water,,Hidden Power (Fire),15.0,Fire,15.0,1.5,Water Pulse,70.0,Water,50.0,3.2,2.2
9205,0422,Shellos - West Sea,Water,,Hidden Power (Poison),15.0,Poison,15.0,1.5,Body Slam,50.0,Normal,33.0,1.9,1.2
9194,0422,Shellos - West Sea,Water,,Hidden Power (Psychic),15.0,Psychic,15.0,1.5,Water Pulse,70.0,Water,50.0,3.2,2.2
9203,0422,Shellos - West Sea,Water,,Hidden Power (Grass),15.0,Grass,15.0,1.5,Body Slam,50.0,Normal,33.0,1.9,1.2
9202,0422,Shellos - West Sea,Water,,Mud Slap,18.0,Ground,12.0,1.4,Mud Bomb,55.0,Ground,33.0,2.3,1.7
9201,0422,Shellos - West Sea,Water,,Hidden Power (Dragon),15.0,Dragon,15.0,1.5,Mud Bomb,55.0,Ground,33.0,2.3,1.7
9200,0422,Shellos - West Sea,Water,,Hidden Power (Water),15.0,Water,15.0,1.5,Mud Bomb,55.0,Ground,33.0,2.3,1.7
9199,0422,Shellos - West Sea,Water,,Hidden Power (Ice),15.0,Ice,15.0,1.5,Body Slam,50.0,Normal,33.0,1.9,1.2
9198,0422,Shellos - West Sea,Water,,Hidden Power (Rock),15.0,Rock,15.0,1.5,Body Slam,50.0,Normal,33.0,1.9,1.2
9197,0422,Shellos - West Sea,Water,,Hidden Power (Poison),15.0,Poison,15.0,1.5,Water Pulse,70.0,Water,50.0,3.2,2.2
9196,0422,Shellos - West Sea,Water,,Hidden Power (Electric),15.0,Electric,15.0,1.5,Water Pulse,70.0,Water,50.0,3.2,2.2
9195,0422,Shellos - East Sea,Water,,Hidden Power (Water),15.0,Water,15.0,1.5,Body Slam,50.0,Normal,33.0,1.9,1.2
9220,0422,Shellos - West Sea,Water,,Hidden Power (Dragon),15.0,Dragon,15.0,1.5,Body Slam,50.0,Normal,33.0,1.9,1.2
9193,0422,Shellos - West Sea,Water,,Hidden Power (Rock),15.0,Rock,15.0,1.5,Water Pulse,70.0,Water,50.0,3.2,2.2
9192,0422,Shellos - West Sea,Water,,Hidden Power (Ice),15.0,Ice,15.0,1.5,Water Pulse,70.0,Water,50.0,3.2,2.2
9191,0422,Shellos - West Sea,Water,,Hidden Power (Bug),15.0,Bug,15.0,1.5,Water Pulse,70.0,Water,50.0,3.2,2.2
9204,0422,Shellos - West Sea,Water,,Hidden Power (Steel),15.0,Steel,15.0,1.5,Mud Bomb,55.0,Ground,33.0,2.3,1.7
9221,0422,Shellos - East Sea,Water,,Mud Slap,18.0,Ground,12.0,1.4,Mud Bomb,55.0,Ground,33.0,2.3,1.7
9232,0422,Shellos - East Sea,Water,,Mud Slap,18.0,Ground,12.0,1.4,Water Pulse,70.0,Water,50.0,3.2,2.2
9223,0422,Shellos - East Sea,Water,,Hidden Power (Electric),15.0,Electric,15.0,1.5,Water Pulse,70.0,Water,50.0,3.2,2.2
9251,0422,Shellos - West Sea,Water,,Hidden Power (Grass),15.0,Grass,15.0,1.5,Mud Bomb,55.0,Ground,33.0,2.3,1.7
9250,0422,Shellos - West Sea,Water,,Hidden Power (Steel),15.0,Steel,15.0,1.5,Water Pulse,70.0,Water,50.0,3.2,2.2
9249,0422,Shellos - West Sea,Water,,Hidden Power (Psychic),15.0,Psychic,15.0,1.5,Body Slam,50.0,Normal,33.0,1.9,1.2
9248,0422,Shellos - West Sea,Water,,Hidden Power (Poison),15.0,Poison,15.0,1.5,Mud Bomb,55.0,Ground,33.0,2.3,1.7
9247,0422,Shellos - West Sea,Water,,Hidden Power (Electric),15.0,Electric,15.0,1.5,Mud Bomb,55.0,Ground,33.0,2.3,1.7
9246,0422,Shellos - West Sea,Water,,Hidden Power (Ground),15.0,Ground,15.0,1.5,Mud Bomb,55.0,Ground,33.0,2.3,1.7
9245,0422,Shellos - West Sea,Water,,Hidden Power (Dark),15.0,Dark,15.0,1.5,Body Slam,50.0,Normal,33.0,1.9,1.2
9244,0422,Shellos - West Sea,Water,,Hidden Power (Psychic),15.0,Psychic,15.0,1.5,Mud Bomb,55.0,Ground,33.0,2.3,1.7
9243,0422,Shellos - West Sea,Water,,Hidden Power (Flying),15.0,Flying,15.0,1.5,Water Pulse,70.0,Water,50.0,3.2,2.2
9242,0422,Shellos - West Sea,Water,,Hidden Power (Rock),15.0,Rock,15.0,1.5,Mud Bomb,55.0,Ground,33.0,2.3,1.7
9241,0422,Shellos - West Sea,Water,,Hidden Power (Flying),15.0,Flying,15.0,1.5,Mud Bomb,55.0,Ground,33.0,2.3,1.7
9240,0422,Shellos - West Sea,Water,,Hidden Power (Ghost),15.0,Ghost,15.0,1.5,Body Slam,50.0,Normal,33.0,1.9,1.2
9239,0422,Shellos - West Sea,Water,,Hidden Power (Ground),15.0,Ground,15.0,1.5,Body Slam,50.0,Normal,33.0,1.9,1.2
9222,0422,Shellos - East Sea,Water,,Hidden Power (Ground),15.0,Ground,15.0,1.5,Water Pulse,70.0,Water,50.0,3.2,2.2
9238,0422,Shellos - West Sea,Water,,Hidden Power (Fighting),15.0,Fighting,15.0,1.5,Mud Bomb,55.0,Ground,33.0,2.3,1.7
9236,0422,Shellos - West Sea,Water,,Hidden Power (Grass),15.0,Grass,15.0,1.5,Water Pulse,70.0,Water,50.0,3.2,2.2
9235,0422,Shellos - East Sea,Water,,Hidden Power (Steel),15.0,Steel,15.0,1.5,Water Pulse,70.0,Water,50.0,3.2,2.2
9234,0422,Shellos - East Sea,Water,,Hidden Power (Grass),15.0,Grass,15.0,1.5,Body Slam,50.0,Normal,33.0,1.9,1.2
9233,0422,Shellos - East Sea,Water,,Hidden Power (Bug),15.0,Bug,15.0,1.5,Water Pulse,70.0,Water,50.0,3.2,2.2
9190,0422,Shellos - West Sea,Water,,Hidden Power (Dragon),15.0,Dragon,15.0,1.5,Water Pulse,70.0,Water,50.0,3.2,2.2
9231,0422,Shellos - East Sea,Water,,Hidden Power (Ice),15.0,Ice,15.0,1.5,Water Pulse,70.0,Water,50.0,3.2,2.2
9230,0422,Shellos - East Sea,Water,,Hidden Power (Ghost),15.0,Ghost,15.0,1.5,Body Slam,50.0,Normal,33.0,1.9,1.2
9229,0422,Shellos - West Sea,Water,,Hidden Power (Steel),15.0,Steel,15.0,1.5,Body Slam,50.0,Normal,33.0,1.9,1.2
9228,0422,Shellos - East Sea,Water,,Hidden Power (Flying),15.0,Flying,15.0,1.5,Body Slam,50.0,Normal,33.0,1.9,1.2
9227,0422,Shellos - West Sea,Water,,Hidden Power (Fire),15.0,Fire,15.0,1.5,Mud Bomb,55.0,Ground,33.0,2.3,1.7
9226,0422,Shellos - East Sea,Water,,Mud Slap,18.0,Ground,12.0,1.4,Body Slam,50.0,Normal,33.0,1.9,1.2
9225,0422,Shellos - East Sea,Water,,Hidden Power (Fighting),15.0,Fighting,15.0,1.5,Body Slam,50.0,Normal,33.0,1.9,1.2
9224,0422,Shellos - East Sea,Water,,Hidden Power (Fire),15.0,Fire,15.0,1.5,Body Slam,50.0,Normal,33.0,1.9,1.2
9237,0422,Shellos - East Sea,Water,,Hidden Power (Steel),15.0,Steel,15.0,1.5,Body Slam,50.0,Normal,33.0,1.9,1.2
9189,0422,Shellos - West Sea,Water,,Hidden Power (Ice),15.0,Ice,15.0,1.5,Mud Bomb,55.0,Ground,33.0,2.3,1.7
9217,0422,Shellos - West Sea,Water,,Hidden Power (Bug),15.0,Bug,15.0,1.5,Body Slam,50.0,Normal,33.0,1.9,1.2
9187,0422,Shellos - East Sea,Water,,Hidden Power (Water),15.0,Water,15.0,1.5,Water Pulse,70.0,Water,50.0,3.2,2.2
9154,0422,Shellos - East Sea,Water,,Hidden Power (Flying),15.0,Flying,15.0,1.5,Mud Bomb,55.0,Ground,33.0,2.3,1.7
9153,0422,Shellos - East Sea,Water,,Hidden Power (Psychic),15.0,Psychic,15.0,1.5,Body Slam,50.0,Normal,33.0,1.9,1.2
9152,0422,Shellos - East Sea,Water,,Hidden Power (Grass),15.0,Grass,15.0,1.5,Water Pulse,70.0,Water,50.0,3.2,2.2
9151,0422,Shellos - East Sea,Water,,Hidden Power (Fire),15.0,Fire,15.0,1.5,Water Pulse,70.0,Water,50.0,3.2,2.2
9150,0422,Shellos - East Sea,Water,,Hidden Power (Dark),15.0,Dark,15.0,1.5,Body Slam,50.0,Normal,33.0,1.9,1.2
9149,0422,Shellos - East Sea,Water,,Hidden Power (Poison),15.0,Poison,15.0,1.5,Body Slam,50.0,Normal,33.0,1.9,1.2
9148,0422,Shellos - East Sea,Water,,Hidden Power (Electric),15.0,Electric,15.0,1.5,Body Slam,50.0,Normal,33.0,1.9,1.2
9147,0422,Shellos - West Sea,Water,,Hidden Power (Fighting),15.0,Fighting,15.0,1.5,Water Pulse,70.0,Water,50.0,3.2,2.2
9146,0422,Shellos - East Sea,Water,,Hidden Power (Rock),15.0,Rock,15.0,1.5,Body Slam,50.0,Normal,33.0,1.9,1.2
9145,0422,Shellos - East Sea,Water,,Hidden Power (Dragon),15.0,Dragon,15.0,1.5,Mud Bomb,55.0,Ground,33.0,2.3,1.7
9144,0422,Shellos - East Sea,Water,,Hidden Power (Psychic),15.0,Psychic,15.0,1.5,Water Pulse,70.0,Water,50.0,3.2,2.2
9143,0422,Shellos - East Sea,Water,,Hidden Power (Ice),15.0,Ice,15.0,1.5,Body Slam,50.0,Normal,33.0,1.9,1.2
9142,0422,Shellos - East Sea,Water,,Hidden Power (Rock),15.0,Rock,15.0,1.5,Water Pulse,70.0,Water,50.0,3.2,2.2
9141,0422,Shellos - East Sea,Water,,Hidden Power (Bug),15.0,Bug,15.0,1.5,Body Slam,50.0,Normal,33.0,1.9,1.2
9140,0422,Shellos - East Sea,Water,,Hidden Power (Dragon),15.0,Dragon,15.0,1.5,Body Slam,50.0,Normal,33.0,1.9,1.2
9139,0422,Shellos - East Sea,Water,,Hidden Power (Ground),15.0,Ground,15.0,1.5,Mud Bomb,55.0,Ground,33.0,2.3,1.7
9137,0422,Shellos - East Sea,Water,,Hidden Power (Bug),15.0,Bug,15.0,1.5,Mud Bomb,55.0,Ground,33.0,2.3,1.7
9136,0422,Shellos - East Sea,Water,,Hidden Power (Grass),15.0,Grass,15.0,1.5,Mud Bomb,55.0,Ground,33.0,2.3,1.7
9135,0422,Shellos - East Sea,Water,,Hidden Power (Rock),15.0,Rock,15.0,1.5,Mud Bomb,55.0,Ground,33.0,2.3,1.7
9134,0422,Shellos - East Sea,Water,,Hidden Power (Poison),15.0,Poison,15.0,1.5,Water Pulse,70.0,Water,50.0,3.2,2.2
9133,0422,Shellos - East Sea,Water,,Hidden Power (Psychic),15.0,Psychic,15.0,1.5,Mud Bomb,55.0,Ground,33.0,2.3,1.7
9132,0422,Shellos - East Sea,Water,,Hidden Power (Ice),15.0,Ice,15.0,1.5,Mud Bomb,55.0,Ground,33.0,2.3,1.7
9131,0422,Shellos - East Sea,Water,,Hidden Power (Water),15.0,Water,15.0,1.5,Mud Bomb,55.0,Ground,33.0,2.3,1.7
9130,0422,Shellos - East Sea,Water,,Hidden Power (Dark),15.0,Dark,15.0,1.5,Water Pulse,70.0,Water,50.0,3.2,2.2
9129,0422,Shellos - East Sea,Water,,Hidden Power (Fighting),15.0,Fighting,15.0,1.5,Water Pulse,70.0,Water,50.0,3.2,2.2
9128,0422,Shellos - East Sea,Water,,Hidden Power (Electric),15.0,Electric,15.0,1.5,Mud Bomb,55.0,Ground,33.0,2.3,1.7
9127,0422,Shellos - East Sea,Water,,Hidden Power (Poison),15.0,Poison,15.0,1.5,Mud Bomb,55.0,Ground,33.0,2.3,1.7
9126,0422,Shellos - West Sea,Water,,Mud Slap,18.0,Ground,12.0,1.4,Body Slam,50.0,Normal,33.0,1.9,1.2
9188,0422,Shellos - West Sea,Water,,Hidden Power (Ghost),15.0,Ghost,15.0,1.5,Water Pulse,70.0,Water,50.0,3.2,2.2
9155,0422,Shellos - East Sea,Water,,Hidden Power (Fighting),15.0,Fighting,15.0,1.5,Mud Bomb,55.0,Ground,33.0,2.3,1.7
9156,0422,Shellos - East Sea,Water,,Hidden Power (Dark),15.0,Dark,15.0,1.5,Mud Bomb,55.0,Ground,33.0,2.3,1.7
9138,0422,Shellos - East Sea,Water,,Hidden Power (Flying),15.0,Flying,15.0,1.5,Water Pulse,70.0,Water,50.0,3.2,2.2
9158,0422,Shadow Shellos West Sea,Water,,Mud-Slap,,,,,Mud Bomb,55.0,Ground,33.0,2.3,1.7
9186,0422,Shellos - East Sea,Water,,Hidden Power (Ground),15.0,Ground,15.0,1.5,Body Slam,50.0,Normal,33.0,1.9,1.2
9157,0422,Shadow Shellos West Sea,Water,,Mud-Slap,,,,,Water Pulse,70.0,Water,50.0,3.2,2.2
9185,0422,Shellos - East Sea,Water,,Hidden Power (Dragon),15.0,Dragon,15.0,1.5,Water Pulse,70.0,Water,50.0,3.2,2.2
9184,0422,Shellos - East Sea,Water,,Hidden Power (Ghost),15.0,Ghost,15.0,1.5,Mud Bomb,55.0,Ground,33.0,2.3,1.7
9183,0422,Shellos - East Sea,Water,,Hidden Power (Steel),15.0,Steel,15.0,1.5,Mud Bomb,55.0,Ground,33.0,2.3,1.7
9182,0422,Shellos - East Sea,Water,,Hidden Power (Ghost),15.0,Ghost,15.0,1.5,Water Pulse,70.0,Water,50.0,3.2,2.2
9181,0422,Shellos - East Sea,Water,,Hidden Power (Fire),15.0,Fire,15.0,1.5,Mud Bomb,55.0,Ground,33.0,2.3,1.7
9180,0422,Shellos East Sea,Water,,Hidden Power,15.0,Normal,15.0,1.5,Body Slam,50.0,Normal,33.0,1.9,1.2
9178,0422,Shellos East Sea,Water,,Hidden Power,15.0,Normal,15.0,1.5,Water Pulse,70.0,Water,50.0,3.2,2.2
9177,0422,Shellos East Sea,Water,,Mud-Slap,,,,,Body Slam,50.0,Normal,33.0,1.9,1.2
9176,0422,Shellos East Sea,Water,,Mud-Slap,,,,,Mud Bomb,55.0,Ground,33.0,2.3,1.7
9175,0422,Shellos East Sea,Water,,Mud-Slap,,,,,Water Pulse,70.0,Water,50.0,3.2,2.2
9174,0422,Shadow Shellos East Sea,Water,,Hidden Power,15.0,Normal,15.0,1.5,Body Slam,50.0,Normal,33.0,1.9,1.2
9173,0422,Shadow Shellos East Sea,Water,,Hidden Power,15.0,Normal,15.0,1.5,Mud Bomb,55.0,Ground,33.0,2.3,1.7
9179,0422,Shellos East Sea,Water,,Hidden Power,15.0,Normal,15.0,1.5,Mud Bomb,55.0,Ground,33.0,2.3,1.7
9171,0422,Shadow Shellos East Sea,Water,,Mud-Slap,,,,,Body Slam,50.0,Normal,33.0,1.9,1.2
9172,0422,Shadow Shellos East Sea,Water,,Hidden Power,15.0,Normal,15.0,1.5,Water Pulse,70.0,Water,50.0,3.2,2.2
9160,0422,Shadow Shellos West Sea,Water,,Hidden Power,15.0,Normal,15.0,1.5,Water Pulse,70.0,Water,50.0,3.2,2.2
9161,0422,Shadow Shellos West Sea,Water,,Hidden Power,15.0,Normal,15.0,1.5,Mud Bomb,55.0,Ground,33.0,2.3,1.7
9162,0422,Shadow Shellos West Sea,Water,,Hidden Power,15.0,Normal,15.0,1.5,Body Slam,50.0,Normal,33.0,1.9,1.2
9164,0422,Shellos West Sea,Water,,Mud-Slap,,,,,Mud Bomb,55.0,Ground,33.0,2.3,1.7
9165,0422,Shellos West Sea,Water,,Mud-Slap,,,,,Body Slam,50.0,Normal,33.0,1.9,1.2
9163,0422,Shellos West Sea,Water,,Mud-Slap,,,,,Water Pulse,70.0,Water,50.0,3.2,2.2
9166,0422,Shellos West Sea,Water,,Hidden Power,15.0,Normal,15.0,1.5,Water Pulse,70.0,Water,50.0,3.2,2.2
9167,0422,Shellos West Sea,Water,,Hidden Power,15.0,Normal,15.0,1.5,Mud Bomb,55.0,Ground,33.0,2.3,1.7
9168,0422,Shellos West Sea,Water,,Hidden Power,15.0,Normal,15.0,1.5,Body Slam,50.0,Normal,33.0,1.9,1.2
9169,0422,Shadow Shellos East Sea,Water,,Mud-Slap,,,,,Water Pulse,70.0,Water,50.0,3.2,2.2
9170,0422,Shadow Shellos East Sea,Water,,Mud-Slap,,,,,Mud Bomb,55.0,Ground,33.0,2.3,1.7
9159,0422,Shadow Shellos West Sea,Water,,Mud-Slap,,,,,Body Slam,50.0,Normal,33.0,1.9,1.2
9361,0423,Gastrodon - West Sea,Water,Ground,Hidden Power (Ghost),15.0,Ghost,15.0,1.5,Earth Power,100.0,Ground,50.0,3.6,2.7
9357,0423,Gastrodon - East Sea,Water,Ground,Hidden Power (Fire),15.0,Fire,15.0,1.5,Earth Power,100.0,Ground,50.0,3.6,2.7
9355,0423,Gastrodon - West Sea,Water,Ground,Hidden Power (Steel),15.0,Steel,15.0,1.5,Water Pulse,70.0,Water,50.0,3.2,2.2
9358,0423,Gastrodon - West Sea,Water,Ground,Hidden Power (Ice),15.0,Ice,15.0,1.5,Earth Power,100.0,Ground,50.0,3.6,2.7
9359,0423,Gastrodon - West Sea,Water,Ground,Hidden Power (Water),15.0,Water,15.0,1.5,Water Pulse,70.0,Water,50.0,3.2,2.2
9360,0423,Gastrodon - West Sea,Water,Ground,Hidden Power (Ground),15.0,Ground,15.0,1.5,Water Pulse,70.0,Water,50.0,3.2,2.2
9356,0423,Gastrodon - West Sea,Water,Ground,Hidden Power (Dragon),15.0,Dragon,15.0,1.5,Water Pulse,70.0,Water,50.0,3.2,2.2
9367,0423,Gastrodon - West Sea,Water,Ground,Hidden Power (Water),15.0,Water,15.0,1.5,Earthquake,140.0,Ground,100.0,3.6,2.7
9363,0423,Gastrodon - West Sea,Water,Ground,Hidden Power (Electric),15.0,Electric,15.0,1.5,Earthquake,140.0,Ground,100.0,3.6,2.7
9364,0423,Gastrodon - West Sea,Water,Ground,Hidden Power (Steel),15.0,Steel,15.0,1.5,Earth Power,100.0,Ground,50.0,3.6,2.7
9370,0423,Gastrodon - West Sea,Water,Ground,Hidden Power (Fire),15.0,Fire,15.0,1.5,Earthquake,140.0,Ground,100.0,3.6,2.7
9365,0423,Gastrodon - West Sea,Water,Ground,Hidden Power (Water),15.0,Water,15.0,1.5,Body Slam,50.0,Normal,33.0,1.9,1.2
9366,0423,Gastrodon - West Sea,Water,Ground,Hidden Power (Ground),15.0,Ground,15.0,1.5,Body Slam,50.0,Normal,33.0,1.9,1.2
9368,0423,Gastrodon - West Sea,Water,Ground,Hidden Power (Ground),15.0,Ground,15.0,1.5,Earthquake,140.0,Ground,100.0,3.6,2.7
9354,0423,Gastrodon - East Sea,Water,Ground,Hidden Power (Poison),15.0,Poison,15.0,1.5,Water Pulse,70.0,Water,50.0,3.2,2.2
9369,0423,Gastrodon - West Sea,Water,Ground,Hidden Power (Ice),15.0,Ice,15.0,1.5,Water Pulse,70.0,Water,50.0,3.2,2.2
9362,0423,Gastrodon - West Sea,Water,Ground,Hidden Power (Dark),15.0,Dark,15.0,1.5,Earth Power,100.0,Ground,50.0,3.6,2.7
9353,0423,Gastrodon - East Sea,Water,Ground,Hidden Power (Psychic),15.0,Psychic,15.0,1.5,Body Slam,50.0,Normal,33.0,1.9,1.2
9339,0423,Gastrodon - East Sea,Water,Ground,Hidden Power (Dragon),15.0,Dragon,15.0,1.5,Earthquake,140.0,Ground,100.0,3.6,2.7
9351,0423,Gastrodon - East Sea,Water,Ground,Hidden Power (Electric),15.0,Electric,15.0,1.5,Water Pulse,70.0,Water,50.0,3.2,2.2
9334,0423,Gastrodon - East Sea,Water,Ground,Hidden Power (Flying),15.0,Flying,15.0,1.5,Water Pulse,70.0,Water,50.0,3.2,2.2
9371,0423,Gastrodon - West Sea,Water,Ground,Hidden Power (Bug),15.0,Bug,15.0,1.5,Earth Power,100.0,Ground,50.0,3.6,2.7
9335,0423,Gastrodon - East Sea,Water,Ground,Hidden Power (Rock),15.0,Rock,15.0,1.5,Body Slam,50.0,Normal,33.0,1.9,1.2
9336,0423,Gastrodon - East Sea,Water,Ground,Hidden Power (Rock),15.0,Rock,15.0,1.5,Water Pulse,70.0,Water,50.0,3.2,2.2
9337,0423,Gastrodon - East Sea,Water,Ground,Hidden Power (Ghost),15.0,Ghost,15.0,1.5,Water Pulse,70.0,Water,50.0,3.2,2.2
9338,0423,Gastrodon - East Sea,Water,Ground,Hidden Power (Ground),15.0,Ground,15.0,1.5,Earth Power,100.0,Ground,50.0,3.6,2.7
9340,0423,Gastrodon - East Sea,Water,Ground,Hidden Power (Psychic),15.0,Psychic,15.0,1.5,Earthquake,140.0,Ground,100.0,3.6,2.7
9341,0423,Gastrodon - East Sea,Water,Ground,Hidden Power (Rock),15.0,Rock,15.0,1.5,Earthquake,140.0,Ground,100.0,3.6,2.7
9342,0423,Gastrodon - East Sea,Water,Ground,Hidden Power (Psychic),15.0,Psychic,15.0,1.5,Earth Power,100.0,Ground,50.0,3.6,2.7
9343,0423,Gastrodon - East Sea,Water,Ground,Hidden Power (Ice),15.0,Ice,15.0,1.5,Earthquake,140.0,Ground,100.0,3.6,2.7
9344,0423,Gastrodon - East Sea,Water,Ground,Hidden Power (Bug),15.0,Bug,15.0,1.5,Earthquake,140.0,Ground,100.0,3.6,2.7
9345,0423,Gastrodon - East Sea,Water,Ground,Hidden Power (Poison),15.0,Poison,15.0,1.5,Earth Power,100.0,Ground,50.0,3.6,2.7
9346,0423,Gastrodon - East Sea,Water,Ground,Hidden Power (Rock),15.0,Rock,15.0,1.5,Earth Power,100.0,Ground,50.0,3.6,2.7
9347,0423,Gastrodon - East Sea,Water,Ground,Hidden Power (Dragon),15.0,Dragon,15.0,1.5,Water Pulse,70.0,Water,50.0,3.2,2.2
9348,0423,Gastrodon - East Sea,Water,Ground,Hidden Power (Dark),15.0,Dark,15.0,1.5,Water Pulse,70.0,Water,50.0,3.2,2.2
9349,0423,Gastrodon - East Sea,Water,Ground,Hidden Power (Grass),15.0,Grass,15.0,1.5,Water Pulse,70.0,Water,50.0,3.2,2.2
9350,0423,Gastrodon - East Sea,Water,Ground,Hidden Power (Poison),15.0,Poison,15.0,1.5,Body Slam,50.0,Normal,33.0,1.9,1.2
9352,0423,Gastrodon - East Sea,Water,Ground,Hidden Power (Electric),15.0,Electric,15.0,1.5,Body Slam,50.0,Normal,33.0,1.9,1.2
9372,0423,Gastrodon - West Sea,Water,Ground,Hidden Power (Fire),15.0,Fire,15.0,1.5,Earth Power,100.0,Ground,50.0,3.6,2.7
9403,0423,Gastrodon - West Sea,Water,Ground,Hidden Power (Ghost),15.0,Ghost,15.0,1.5,Earthquake,140.0,Ground,100.0,3.6,2.7
9374,0423,Gastrodon - West Sea,Water,Ground,Hidden Power (Flying),15.0,Flying,15.0,1.5,Earth Power,100.0,Ground,50.0,3.6,2.7
9396,0423,Gastrodon - West Sea,Water,Ground,Hidden Power (Fighting),15.0,Fighting,15.0,1.5,Water Pulse,70.0,Water,50.0,3.2,2.2
9397,0423,Gastrodon - West Sea,Water,Ground,Hidden Power (Fighting),15.0,Fighting,15.0,1.5,Body Slam,50.0,Normal,33.0,1.9,1.2
